doc_id,source_id,source,label_aktual_str,jenis_kesalahan_cat,kategori,cat_pred,cat_prob_AI,xgb_pred,xgb_prob_AI,rf_pred,rf_prob_AI,cuplikan_teks,text
news-1522-human,1522,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.5876,1,0.6214,0,0.3365,"Bukalapak menunjuk Fajrin Rasyid sebagai Presiden Bukalapak secara resmi mulai hari ini, Senin (25/6/2018). Hal tersebut dilakukan untuk berupaya tumbuh menjadi","Bukalapak menunjuk Fajrin Rasyid sebagai Presiden Bukalapak secara resmi mulai hari ini, Senin (25/6/2018). Hal tersebut dilakukan untuk berupaya tumbuh menjadi perusahaan teknologi yang turut memberdayakan ekonomi UKM. Nama Fajrin Rasyid sudah tidak asing di industri e-commerce Indonesia. Sebelum menjabat sebagai President Bukalapak, Fajrin telah menjalani jabatanChief Financial Officer selama tujuh tahun yang bertanggung jawab atas keuangan perusahaan. Pada tahun 2016, Fajrin terpilih menjadi CFO of The Year versi Majalah SWA. Fajrin juga merupakan salah satu Co-Founder Bukalapak. Pria kelahiran Jakarta, 32 tahun lalu ini merupakan lulusan Teknik Informatika, Institut Teknologi Bandung (ITB) dengan IPK 4.0 dan predikat Summa Cum Laude. Sebelum bergabung di Bukalapak, Fajrin pernah bekerja sebagai Konsultan di Boston Consulting Group (BCG). Fajrin juga aktif tampil di berbagai forum internasional dan terpilih sebagai Endeavour Entrepreneur pada tahun 2016. Fajrin berkesempatan membagikan pengalamannya dengan menjadi salah satu pembicara pada Endeavour Scale-Up Asia 2018. ""Saya mensyukuri semua pencapaian yang telah saya raih hingga saat ini. Namun bagi saya, menjadi pribadi yang memiliki faedah bagi orang banyak akan lebih berharga dibandingkan dengan pencapaian tersebut"" ujar Fajrin. Saat ini, Fajrin merupakan salah satu kandidat Ketua Umum IDEA (Indonesia E-Commerce Association). Pengalaman Fajrin di perusahaan konsultan bisnis dan e-commerce terbaik di Indonesia, membuat Fajrin optimis dengan mimpinya yang tinggi yaitu untuk mewujudkan Indonesia sebagai poros e-commercedunia. Menjadikan e-commerce sebagai akselerator pertumbuhan ekonomi di Indonesia, adalah salah satu misi yang diusung Fajrin jika terpilih sebagai Ketua Umum IDEA."
news-1179-human,1179,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.6704,1,0.6386,0,0.4962,"Rujak termasuk salah satu kekayaan kuliner Nusantara. Berbagai daerah di Indonesia punya bermacam-macam rujak dengan kekhasannya masing-masing. Di Bali, ada ruj","Rujak termasuk salah satu kekayaan kuliner Nusantara. Berbagai daerah di Indonesia punya bermacam-macam rujak dengan kekhasannya masing-masing. Di Bali, ada rujak yang terbuat dari rumput laut. Di Aceh, ada rujak unik yang berbahan utama batok kelapa muda. Ada pula rujak Bangka dan rujak Ambon. Seperti apa rujak dari berbagai daerah ini? Rujak U Groh Aceh Rujak ini bisa dijumpai di Aceh, dengan memanfaatkan batok kelapa sebagai bahan pembuatan rujaknya. Daspriani Y Zamzami Rujak batok kelap disebut sebagai Rujak U Groh dan menjadi makanan khas yang banyak dijadikan destinasi kuliner ketika berkunjung ke Aceh. Berbahan batok kelapa muda (kelapa putik), rujak ini memiliki bumbu yang sama seperti rujak pada umumnya, yakni gula merah, cabai, dan kacang. Namun, rujak ini disiram dengan air perasan jeruk nipis sehingga menghasilkan rasa yang manis dan segar. Rujak Bulung Bali Dari Tanah Dewata, ada rujak yang berbahan dasar rumput laut dan menggunakan kacang tolo goreng. Jenis rumput laut yang digunakan adalah rumput laut hijau yang sudah direbus. Rumput laut ini kemudian dicampur dengan parutan kelapa, kemudian diaduk hingga rata. Sementara, bumbunya terbuat dari ulekan terasi, jeruk limau, cabai dan garam. Setelah itu, disiram dengan kuah pindang. Rujak ini memiliki rasa pedas, gurih, dan segar yang akan Anda rasakan saat memakan rujak khas Bali ini. Rujak Natsepa Ambon Rujak ini hanya terdapat di Ambon, Maluku. Salah satunya di Pantai Natsepa. Bahan yang digunakan seperti rujak pada umumnya, yakni buah-buahan seperti kedondong, jambu, nanas, dan belimbing. Uniknya, bumbu Rujak Natsepa hanya diulek kasar sehingga kacang masih berukuran cukup besar dan terlihat dalam adonan bumbu. Apalagi, jumlah kacang yang dimasukkan cukup banyak dibandingkan bumbu rujak pada umumnya. Selain itu, bumbu rujak ini ditambah dengan sedikit parutan buah pala muda sehingga terasa pedas dan asam. Campuran-campuran ini membuat Rujak Natsepa unik dan hanya bisa di temui di beberapa tempat di Ambon. Rujak Bangka Bahan Rujak Bangka adalah buah-buahan, sama seperti rujak pada umumnya. Salah satu kreasi Rujak Bangka dibagikan oleh seorang penulis sejumlah buku resep, Endang Indriani, melalui situs web pribadinya, Dok. Endang Indriani Rujak Bangka terdiri dari buah mangga mengkal, jambu air, apel, nanas madu, kelengkeng, jeruk limau ciu, dan manisan kiamboy. Jenis jeruk yang digunakan dan tambahan manisan kiamboy membuat rujak ini berbeda dari rujak yang lainnya. Untuk bumbu uleknya, menggunakan cabai merah keriting, cabai rawit merah, terasi bakar, gula pasir, dan garam. Selain itu, bisa ditambahkan air cuka jika dirasa kurang asam. Meski bernama Rujak Bangka, rujak ini juga dapat kita temui di daerah Glodok, Jakarta."
news-396-human,396,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.6967,1,0.5533,0,0.3986,"Uruguay akan menghadapi tuan rumah Rusia di babak penyisihan terakhir Grup A Piala Dunia 2018. Pertandingan ini akan berlangsung di Stadion Samara Arena, Senin ","Uruguay akan menghadapi tuan rumah Rusia di babak penyisihan terakhir Grup A Piala Dunia 2018. Pertandingan ini akan berlangsung di Stadion Samara Arena, Senin (25/6/2018) malam, pukul 21.00 WIB. Kendati sama-sama sudah lolos ke babak 16 besar, kedua tim tetap mengincar kemenangan dalam laga nanti. Uruguay dan Rusia sama-sama memiliki poin enam. Namun Rusia saat ini masih memimpin puncak klasemen karena memiliki produktivitas gol yang lebih baik. Laga ini bisa disebut sebagai ajang untuk menentukan tim terbaik di Grup. Mereka memiliki misi untuk merebut pucuk klasemen. Seperti apa fakta dan data kedua tim yang akan berlaga. Berikut ulasannya yang dirangkum SINDONews dari berbagai sumber: 1. Uruguay harus memenangkan pertandingan untuk mencapai puncak Grup A karena Rusia memiliki selisih gol yang jauh lebih unggul yakni tujuh gol. Sementara Rusia hanya perlu hasil imbang untuk mencapai puncak. 2. Runner-up grup A akan menghadapi pemimpin Grup B, di mana Spanyol saat ini berada di peringkat teratas. Sementara itu pemenang Grup A akan menghadapi runner-up Grup B, dengan Portugal saat ini menduduki posisi tersebut. 3. Saat ini, Rusia adalah pencetak gol terbanyak bersama Inggris dan Belgia di turnamen Piala Dunia 2018 dengan delapan gol. 4. Total delapan gol Rusia dalam dua pertandingan di penyisihan Grup sama dengan penghitungan total gol Spanyol saat menjadi kampiun di Piala Dunia 2010 (hingga laga final, Spanyol mengumpulkan delapan gol) 5. Rusia telah mencetak dua gol lebih banyak di Piala Dunia 2018 daripada di dua Piala Dunia gabungan mereka sebelumnya (2002 dan 2014). Pada 2002 Rusia total mencetak empat gol dan di 2014 mereka hanya mencetak dua gol. 6. Uruguay telah memenangkan dua pertandingan pertama mereka dari Piala Dunia untuk pertama kalinya sejak 1954. 7. Pertemuan sebelumnya: Ketika masih negara Uni Soviet, Uruguay kalah enam kali dan hanya memenangkan satu pertandingan. Termasuk di Piala Dunia 1962 dan 1970. Uruguay mendapatkan satu-satunya kemenangan mereka di Piala Dunia 1970. Sementara itu, ketika sudah mendaulatkan diri sebagai Rusia, mereka bertemu satu kali sebelumnya dengan kedua tim bermain imbang 1-1 dalam pertandingan persahabatan pada 2012."
news-2945-human,2945,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.7035,1,0.7912,0,0.4274,"Pertarungan kandidat di Pilgub Jabar telah mengerucut kedua pasangan calon, yakni Ridwan Kamil-Ruzhanul Ulum dan Deddy Mizwar-Dedi Mulyadi. Hal itu tercermin da","Pertarungan kandidat di Pilgub Jabar telah mengerucut kedua pasangan calon, yakni Ridwan Kamil-Ruzhanul Ulum dan Deddy Mizwar-Dedi Mulyadi. Hal itu tercermin dari hasil beberapa lembaga survei, jelang pelaksanaan Pilgub Jabar 2018, pada 27 Juni mendatang. Seperti dalam hasil survei terbaru yang dirilis Indonesia Strategic Institut (Instrat). Meski berbeda dengan survei yang dirilis LSI, Kamis (21/6), survei yang dirilis lembaga tersebut tetap memperlihatkan adanya pertarungan sengit antara pasangan nomor urut satu dan nomor urut empat. Namun dalam surveinya Instrat menempatkan pasangan Deddy-Dedi sebagai calon pemenangan dengan tingkat elektabilitas sebesar 38,17 persen. Di posisi dua ada pasangan Ridwan Kamil-Uu Ruzhanul Ulum atau RINDU dengan 33,92 persen. Dua pasangan lainnya Hasanudin-Anton Charliyan dan Sudrajat-Ahmad Syaikhu juga bersaing ketat mencari peruntungan di pesta demokrasi tersebut. Hasanudin-Anton memiliki elektabilitas 8,67 persen dan di posisi buncit pasangan Sudrajat-Ahmad Syaikhu dengan 8,50 persen. Hasil survei terbaru ini dilakukan dari tanggal 18-21 Juni 2018 dengan menggunakan metode multistage random sampling. Dengan jumlah responden sebanyak 1.200 orang dan margin of error sebesar kurang lebih 2,83 persen. ""Melihat hasil survei, pasangan HASANAH dan Asyik sangat berat untuk menang Pilgub. Harapan kemenangan itu hanya pada dua pasangan yaitu Deddy-Dedi atau RINDU,"" ucap Dewan Pakar Sidrotun Naim, saat merilis hasil surveinya, di Hotel Sawunggaling, Kota Bandung, Jumat (22/6/2018). Meski begitu, dia belum berani memastikan siapa yang akan menjadi jawara dalam Pilgub Jabar nanti. Pasalnya tingkat elektabilitas dari kedua pasnagan tersebut relatif sanggat tipis. Sehingga keduanya memiliki peluang besar untuk memenangi Pilgub Jabar 2018. Selain itu, lanjutnya, pasangan HASANAH dan Asyik juga bisa menjadi penentu kemenangan dari pasangan yang kini dikenal dengan Deddy-Dedi dan RINDU ini. Karena bila terjadi kenaikan elektabilitas dari pasangan HASANAH dan Asyik dalam beberapa hari kedepan akan mempengaruhi perolehan suara dua pasangan di atasnya. ""Pasangan HASANAH dan Asyik ini tidak bisa diremehkan. Mereka juga sengit bisa mempengaruhi yang di atasnya. Bila terjadi kenaikan elektabilitas kita tidak tahu suara siapa yang digerus apa pasangan Deddy-Dedi atau RINDU. Apalagi lima hari jelang Pilkada angkanya masih sangat tipis,"" ujarnya."
news-1176-human,1176,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.8662,1,0.9159,0,0.4984,Timnas Spanyol akan melawan Maroko dalam pertandingan terakhir babak penyisihan Grup B Piala Dunia 2018 akan berlangsung di Stadion Kaliningrad pada Selasa (26/,"Timnas Spanyol akan melawan Maroko dalam pertandingan terakhir babak penyisihan Grup B Piala Dunia 2018 akan berlangsung di Stadion Kaliningrad pada Selasa (26/6) dini hari WIB. Pertandingan ini juga merupakan laga antara peringkat pertama lawan peringkat terakhir dalam klasemen sementara Grup B. Spanyol berada di puncak klasemen dengan empat poin, sedangkan Maroko di dasar klasemen tanpa poin. Kendati begitu, peluang Maroko untuk meraih kemenangan pertama mereka di Piala Dunia 2018 masih terbuka. Laga Spanyol vs Maroko disiarkan langsung Trans TV sebagai pemegang hak siar turnamen empat tahunan tersebut. Cuplikan gol-gol dan highlights turnamen sepak bola antar negara terbesar di dunia edisi ke-21 itu juga bisa disaksikan di Berikut ini sejumlah fakta menarik pertandingan Arab Saudi vs Mesir dikutip dari berbagai sumber: 1. Spanyol telah memenangkan tiga dari empat pertandingan lawan tim asal Afrika di Piala Dunia. Mereka hanya kalah dari Nigeria dengan skor 2-3 dalam babak penyisihan Grup D dalam Piala Dunia 1998 di Prancis di hadapan kurang lebih 35 ribu penonton Stade de la Beaujoire pada 13 Juni 1998. 2. Sejak 1970, Maroko hanya mencatat dua kemenangan di Piala Dunia. Kedua kemenangan itu diraih melawan Portugal (3-1) dan Skotlandia (3-0) pada 1986 dan 1998. 3. Maroko hanya pernah satu kali memenangkan pertandingan terakhir pada babak grup di Piala Dunia. Satu-satunya kemenangan tersebut adalah pada Piala Dunia 1998. Saat itu, Maroko menang 3-0 dari Skotlandia dalam pertandingan terakhir Grup A di hadapan sekitar 30 ribu penonton Stade Geoffroy-Guichard pada 23 Juni 1998. 4. Terakhir kali Maroko kalah dalam tiga pertandigan babak grup adalah pada Piala Dunia 1994 di Amerika Serikat. 5. Tahun ini adalah Piala Dunia ke-15 bagi timnas Spanyol. Sedangkan bagi Maroko, Piala Dunia 2018 adalah yang ke-5."
news-2536-human,2536,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.873,1,0.8734,0,0.4691,Terdakwa Fredrich Yunadi tetap berpendapat bahwa Komisi Pemberantasan Korupsi (KPK) tidak berwenang menangani kasus menghalangi penyidikan yang didakwakan kepad,"Terdakwa Fredrich Yunadi tetap berpendapat bahwa Komisi Pemberantasan Korupsi (KPK) tidak berwenang menangani kasus menghalangi penyidikan yang didakwakan kepadanya. Hal itu dikatakan Fredrich saat membacakan nota pembelaan atau pleidoi di Pengadilan Tindak Pidana Korupsi Jakarta, Jumat (22/6/2018). ""Kami berpendapat perkara ini tidak layak dibawa ke persidangan. Tidak seharusnya terdakwa diseret jadi pesakitan dengan dakwaan menghalangi penyidikan,"" ujar Fredrich saat membacakan pleidoi. Fredrich didakwa melanggar Pasal 21 Undang-Undang Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi. Pasal itu mengenai perbuatan menghalangi proses hukum yang dilakukan penegak hukum. Menurut Fredrich, sesuai keterangan ahli hukum dan ahli bahasa Indonesia, Pasal 21 yang tercantum dalam Bab III UU Tipikor tersebut adalah tindak pidana lain yang berkaitan dengan tindak pidana korupsi. Dengan demikian, menurut Fredrich, Pasal 21 itu bukan tindak pidana korupsi. ""Maka secara de jure dan fe facto, Pasal 21 itu adalah tindak pidana lain,"" kata Fredrich. Menurut Fredrich, yang berwenang untuk menangani dugaan pelanggaran dalam Pasal 21 itu adalah kepolisian. Sementara, KPK tidak berwenang menangani, karena termasuk tindak pidana umum. ""Maka yang berhak menyidik adalah kepolisian. Mutlak bukan KPK,"" kata Fredrich. Dalam kasus ini, Fredrich didakwa bersama-sama dengan dokter Bimanesh Sutarjo telah melakukan rekayasa agar Setya Novanto dirawat di Rumah Sakit Medika Permata Hijau. Hal itu dalam rangka menghindari pemeriksaan oleh penyidik Komisi Pemberantasan Korupsi (KPK). Saat itu, Novanto merupakan tersangka dalam kasus korupsi pengadaan Kartu Tanda Penduduk berbasis elektronik (e-KTP). Fredrich Yunadi dituntut 12 tahun penjara oleh jaksa KPK. Menurut jaksa, Fredrich terbukti menghalangi proses hukum yang dilakukan penyidik KPK terhadap tersangka mantan Ketua DPR Setya Novanto. Selain itu, Fredrich juga dituntut menbayar denda Rp 600 juta subsider 6 bulan kurungan. Menurut jaksa, Fredrich melakukan rekayasa agar Setya Novanto dirawat inap di Rumah Sakit Medlka Permata Hijau. Fredrich diduga sudah memesan kamar pasien terlebih dahulu sebelum Novanto mengalami kecelakaan. Fredrich juga meminta dokter RS Permata Hijau untuk merekayasa data medis Setya Novanto. Upaya itu dilakukan dalam rangka menghindari pemeriksaan oleh penyidik KPK. Saat itu, Setya Novanto telah berstatus sebagai tersangka perkara tindak pidana korupsi pengadaan kartu tanda penduduk berbasis elektronik"
news-1645-human,1645,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.8809,1,0.9417,0,0.4054,Duel antara timnas Arab Saudi lawan Mesir dalam babak penyisihan Grup A Piala Dunia 2018 akan berlangsung di Volgograd Arena pada Senin (25/6) pukul 21.00 WIB. ,"Duel antara timnas Arab Saudi lawan Mesir dalam babak penyisihan Grup A Piala Dunia 2018 akan berlangsung di Volgograd Arena pada Senin (25/6) pukul 21.00 WIB. Kedua tim ini sejatinya sudah dipastikan tidak akan lolos ke fase gugur lantaran belum mendapatkan poin di laga terakhir mereka. Akan tetapi, baik Arab Saudi maupun Mesir tentu berambisi dalam meraih kemenangan di laga terakhir mereka di Piala Dunia 2018. Laga ini disiarkan langsung Trans 7 sebagai pemegang hak siar turnamen empat tahunan tersebut. Cuplikan gol-gol dan highlights turnamen sepak bola antar negara terbesar di dunia edisi ke-21 itu juga bisa disaksikan di Berikut ini sejumlah fakta menarik pertandingan Arab Saudi vs Mesir dikutip dari berbagai sumber: 1. Arab Saudi dan Mesir merupakan dua dari tujuh negara mayoritas penganut agama Islam yang tampil dalam Piala Dunia 2018. 2. Ini adalah kali keempat Arab Saudi bertemu Mesir. Arab Saudi mencatat satu kali menang dan dua kali kalah dari Mesir. 3. Satu-satunya kemenangan Arab Saudi atas Mesir yaitu pada Piala Konfederasi Meksiko 1999. Kala itu, The Green Falcons mengalahkan Mesir dengan skor 5-1. 4. Mesir belum pernah menang di Piala Dunia sejak pertama kali tampil pada 1934. Sedangkan Arab Saudi belum menang lagi dalam 12 laga terakhir di Piala Dunia sejak 1994. 5. Timnas Arab Saudi memiliki catatan satu kali clean sheet dari 14 laga Piala Dunia. Satu-satunya laga tanpa kebobolan tersebut terjadi ketika berhadapan dengan Belgia dalam penyisihan Grup F Piala Dunia Amerika Serikat 1994. Kala itu, mereka menang dengan skor 1-0 di hadapan hampir 53 ribu penonton. 6. Mesir gagal mencetak gol dalam tiga laga terakhir di Piala Dunia. Gol terakhir yang dibuat tim berjulukan The Pharaohs ini adalah gol penalti ke gawang Belanda pada Piala Dunia 1990. 7. Tahun ini adalah Piala Dunia ketiga bagi Mesir. Sedangkan Piala Dunia 2018 adalah Piala Dunia yang kelima untuk Arab Saudi."
news-2556-human,2556,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.9075,1,0.9184,0,0.4743,"Terdakwa Fredrich Yunadi merasa dirinya tidak dapat dituntut secara pidana. Sebab, dirinya sebagai advokat memiliki kekebalan hukum saat sedang menjalankan tuga","Terdakwa Fredrich Yunadi merasa dirinya tidak dapat dituntut secara pidana. Sebab, dirinya sebagai advokat memiliki kekebalan hukum saat sedang menjalankan tugas profesi. Hal itu dikatakan Fredrich saat membacakan nota pembelaan atau pleidoi di Pengadilan Tindak Pidana Korupsi Jakarta, Jumat (22/6/2018). ""Advokat tidak dapat dituntut. Tidak ada alasan apapun bagi jaksa untuk membangkang konstitusi,"" ujar Fredrich. Menurut Fredrich, profesi advokat diatur oleh peraturan organisasi profesi advokat. Termasuk kode etik dan standar kerja advokat. Dengan demikian, menurut Fredrich, untuk menilai apakah seorang advokat telah melanggar aturan atau tidak, harus digunakan peraturan dan kode etik advokat. Peraturan internal menjadi dasar penilaian atas pekerjaan yang dilakukan. Selain itu, menurut Fredrich, apabila ada dugaan pelanggaran, maka sanksi yang dapat diberikan harus berdasarkan mekanisme internal dan peraturan organisasi. Menurut Fredrich, penegak hukum lain tidak dapat menilai pekerjaan advokat. Sebab, advokat memiliki kekebalan hukum. Mengenai tuduhan menghalangi penyidikan, menurut Fredrich, penyidik, jaksa atau hakim tidak memiliki kewenangan untuk menilai itikad baik seorang advokat. ""Orang yang sedang melakukan profesi sesuai aturan profesi memiliki kekebalan hukum, maka tidak dapat dugugat secara perdata atau pidana,"" kata Fredrich. Fredrich Yunadi dituntut 12 tahun penjara oleh jaksa KPK. Menurut jaksa, Fredrich terbukti menghalangi proses hukum yang dilakukan penyidik KPK terhadap tersangka mantan Ketua DPR Setya Novanto. Selain itu, Fredrich juga dituntut menbayar denda Rp 600 juta subsider 6 bulan kurungan. Menurut jaksa, Fredrich melakukan rekayasa agar Setya Novanto dirawat inap di Rumah Sakit Medlka Permata Hijau. Fredrich diduga sudah memesan kamar pasien terlebih dahulu sebelum Novanto mengalami kecelakaan. Fredrich juga meminta dokter RS Permata Hijau untuk merekayasa data medis Setya Novanto. Upaya itu dilakukan dalam rangka menghindari pemeriksaan oleh penyidik KPK. Saat itu, Setya Novanto telah berstatus sebagai tersangka perkara tindak pidana korupsi pengadaan kartu tanda penduduk berbasis elektronik"
news-28-human,28,id_newspapers_2018,manusia,FP (manusia dikira AI),tertolong RF saja,1,0.9091,1,0.7437,0,0.4597,Dinas Perhubungan (Dishub) DKI Jakarta berencana untuk melakukan sertifikasi terhadap seluruh pengemudi angkutan umum yang beroperasi di wilayah Ibu Kota. Kebij,"Dinas Perhubungan (Dishub) DKI Jakarta berencana untuk melakukan sertifikasi terhadap seluruh pengemudi angkutan umum yang beroperasi di wilayah Ibu Kota. Kebijakan ini untuk meningkatkan kemampuan pengemudi. ""Rencananya, pada tahun ini kami akan memberlakukan kebijakan sertifikasi terhadap seluruh pengemudi angkutan umum yang ada di Jakarta,"" kata Wakil Kepala Dishub DKI Sigit Wijatmoko di Jakarta, Senin (25/6). Menurut dia, kebijakan sertifikasi tersebut merupakan salah satu langkah yang dilakukan oleh Dishub DKI untuk meningkatkan kompetensi seluruh pengemudi. Selain itu, kebijakan itu juga sebagai job protection untuk pengemudi angkutan umum. Dengan pemberlakuan kebijakan sertifikasi terhadap seluruh pengemudi angkutan umum, dia mengatakan, Pemprov DKI berharap kinerja dan profesionalisme para pengemudi akan meningkat. Sebab, sertifikasi akan memudahkan Dishub DKI menetapkan struktur serta standardisasi gaji atau upah bagi para pengemudi angkutan umum. ""Sehingga, kesejahteraannya juga meningkat,"" ujar Sigit Wijatmoko. Dia menuturkan kebijakan sertifikasi tersebut juga kedepannya dapat memberikan rasa aman dan nyaman bagi seluruh penumpang angkutan umum yang ada di wilayah DKI Jakarta. Sementara itu, dia mengungkapkan, Dishub DKI juga akan memberikan sanksi yang tegas terhadap pengemudi angkutan umum yang menimbulkan rasa tidak aman atau membahayakan para penumpang. ""Akan ada sanksi tegas yang kami berikan bagi pengemudi yang membahayakan keselamatan penumpang. Sanksi yang tegas itu bisa termasuk pencabutan izin trayek,"" kata Sigit."
news-294-ai,294,id_newspapers_2018,AI,FN (AI dikira manusia),tertolong XGB & RF,0,0.3545,1,0.5214,1,0.6467,"Perdana Menteri Kanada, Justin Trudeau mendapatkan denda senilai Rp 1 juta karena tidak melaporkan kacamata hitam yang ia terima sebagai hadiah. Dalam undang-un","Perdana Menteri Kanada, Justin Trudeau mendapatkan denda senilai Rp 1 juta karena tidak melaporkan kacamata hitam yang ia terima sebagai hadiah. Dalam undang-undang Kanada, seorang pejabat publik harus melaporkan hadiah apa pun yang diterima dengan nilai di atas Rp 1.700, serta memberikan hadiah tersebut ke badan penerimaan negara jika nilainya melebihi Rp 8,5 juta. Namun, Trudeau diketahui tidak melaporkan kacamata hitam yang diterimanya sebagai hadiah dari perusahaan sandal. Hal ini bermula saat Trudeau menghadiri festival musik di British Columbia pada Agustus 2017. Ia kemudian diberikan dua set sandal dari perusahaan lokal. Namun, perusahaan tersebut juga memberikan kacamata hitam kepada PM Trudeau, yang menurut perusahaan tersebut bernilai Rp 1.600. Seharusnya, kacamata hitam tersebut dilaporkan dalam formulir hadiah akan tetapi pejabat kantor perdana menteri mengatakan bahwa kacamata tersebut tidak disertakan dalam daftar barang hadiah. Sebuah aku twitter yang diunggah oleh surat kabar globe and mail memberikan bukti kebohongan perdana menteri Kanada tersebut perihal kacamata hitam yang di dapatkannya sebagai hadiah. ""Kamera kami menunjukkan Prime Minister mendapatkan sebuah kacamata hitam dari perusahaan. Kacamata tersebut memiliki merek dan harganya jelas terlihat, tetapi tampaknya tidak diinginkan oleh Justin. Presiden perusahaan kemudian menawarkan kacamata tersebut sebagai hadiah di sebuah foto op yang diabadikan oleh fotografer kampanye,"" tulis Globe and Mail. Kementerian Etika Pemerintah Kanada telah mencatat pelanggaran ini dan secara resmi mengumumkan denda Rp 1 juta untuk pelanggaran tempat kerja. Dalam pernyataannya Kementerian mengatakan, ""PM Trudeau mengetahui kewajiban melaporkan hadiah yang diterima sebagai pejabat publik, namun tidak melakukannya secara tepat waktu di dalam batas waktu 30 hari."" Namun, masyarakat Kanada merasa bahwa denda senilai Rp 1 juta terlalu ringan dan tidak mencerminkan pelanggaran yang telah dilakukan oleh Perdana Menteri. Sejumlah kalangan bahkan mempertanyakan integritas PM Trudeau. Walaupun, perdana menteri Kanada tidak berkomentar lebih lanjut terkait denda yang diterimanya. Pelanggaran oleh Perdana Menteri Kanada ini membuat masyarakat dan pemerintahnya menjadi lebih sadar akan etika dalam bekerja sebagai pejabat publik. Denda yang dicatatkan oleh Kementerian Etika Pemerintah Kanada kemungkinan dapat menyadarkan para pejabat publik Kanada untuk lebih mematuhi aturan yang berlaku serta memberikan pelajaran bagi mereka yang kurang memahami aturan hukum di Kanada. Sebagai pejabat publik, terlebih lagi sebagai perdana menteri, senantiasa harus memperhatikan etika dan integritas dalam bekerja."
news-1903-ai,1903,id_newspapers_2018,AI,FN (AI dikira manusia),tertolong XGB & RF,0,0.3592,1,0.5932,1,0.5722,"Duka dan kecamuk abu akibat insiden kapal terbakar di perairan Borneo Timur, Malaysia, pada 28 Juni 2018 melukai puluhan korban jiwa. KRI Banda Aceh yang melaku","Duka dan kecamuk abu akibat insiden kapal terbakar di perairan Borneo Timur, Malaysia, pada 28 Juni 2018 melukai puluhan korban jiwa. KRI Banda Aceh yang melakukan operasi Rimpac 2018 pun terus berupaya memberikan bantuan. Tentu saja, duka tersebut berlaku seluruh negara di Asia Tenggara, tak terkecuali di Turki. Negara yang kini sedang memenuhi syarat keanggotaan Uni Eropa ini baru saja mengalami pemilihan umum pada 24 Juni 2018. Melalui pemilihan umum kali ini, dibeberkan bahwa Erdogan menjadi incaran pasukan oposisi. Ada banyak faktor di balik kegagalan Erdogan. Tidak bisa dipungkiri bahwa gerak cepat sang kandidat oposisi, Muharrem Ince, berhasil mengguncang kepercayaan publik terhadap Erdogan. Ince berhasil mencuri perhatian pemilih dengan dialog yang lebih terbuka, senyuman yang lebih tulus, dan gaya yang lebih kekinian. Berbeda dengan Erdogan yang terkesan kaku dan kurang mengalir dalam pidatonya. Selain itu, kegagalan Erdogan juga disebabkan oleh adanya bentrokan antara Turki dan Barat. Erdogan yang ingin memperkuat kekuasaan presidensialnya lewat referendum tahun lalu malah semakin merenggangkan hubungan dengan negara-negara Eropa. Terlebih lagi setelah turki menangkap aktivis HAM Jerman, Deniz Yucel, dan mengumumkan rencana batal pembangunan pengungsi di luar negeri. Namun, lantas, apa yang sebenarnya membuat Erdogan dalam kepungan? Tentu saja, banyak yang mengatakan hal tersebut. Ada semacam tekanan psikologis dari masyarakat Turki yang merasa terganyang berat sampai merindukan Erdogan. Turki yang notabene bergengsi sebagai negara dengan jumlah warga Muslim terbesar di Eropa dan diperhitungkan dunia internasional semakin mengalami polarisasi. Tidak hanya itu, kegagalan Erdogan menjadi kabar buruk bagi negara-negara tetangganya. Mengingat Turki juga menjadi pusat perdagangan dan jalan masuk ke Eropa, kekalahan Erdogan dapat mengguncang stabilitas regional dan menjadi viral di negara-negara tetangga. Bahkan, menurut beberapa analis, kekalahan Erdogan bahkan bisa menyebabkan genting potensi konflik di sekitar perbatasan Turki. Belum lagi keadaan internal Turki yang semakin tidak stabil karena peningkatan pengangguran, korupsi, dan penyalahgunaan kekuasaan administratif yang terjadi dalam waktu yang cukup singkat. Sebagai negara demokratis, pemilu di Turki memang tidak dapat dihindari dan harus dihormati. Namun, keliru jika kita secara mudah mengidentifikasi kesalahan Erdogan sebagai kesalahan seseorang. Pasalnya, kegagalan Erdogan juga merupakan kegagalan sistem yang mengakibatkan stagnasi dalam pertumbuhan ekonomi dan demokrasi di Turki. Maka dari itu, apapun hasil pemilu Turki kali ini, apa pun yang dipilih rakyat harus dihormati dan dilakukan sesuai peraturan yang berlaku."
